date	op1_price	op2_price	p_price	op1_load	op2_load	p_load	op1_wind	op2_wind	p_wind	op1_res	op2_res	p_res	op1_wind_pen	op2_wind_pen	p_wind_pen	op1_res_pen	op2_res_pen	p_res_pen	op1_exp	op2_exp	p_exp	p_solar	p_solar_pen
08/04/14	3.165738726	3.347796605	3.38229768	10.88118848	10.79279756	11.04367355	9.301752167	9.668071976	9.784438122	9.308849804	9.668328984	10.12962294	-1.572955224	-1.122119382	-1.256262669	-1.567108304	-1.121888128	-0.913476208	0.16225	1.5	1.3	8.898315002	-2.150625873
09/04/14	3.204269672	3.606923459	3.334196572	10.87258893	10.76025649	11.02010347	9.621134423	9.405235878	9.762597772	9.631471582	9.405438501	10.23923019	-1.221812958	-1.352995204	-1.255511755	-1.213378636	-1.352816727	-0.783179009	1.36075	1.63775	1.2715	9.269352204	-1.760138414
10/04/14	3.385999138	3.735464809	3.842297723	10.82064791	10.78942216	11.00857191	8.939280056	7.349193846	7.955885056	8.949769367	7.350475227	9.153219031	-1.82669898	-3.435376008	-3.063626297	-1.818511228	-3.434212511	-1.860503759	1.3475	1.34875	0.076	8.793685327	-2.217543324
11/04/14	3.50021281	3.693307137	3.796799192	10.90262015	10.75834427	11.0105047	7.500610328	7.593108415	7.180069874	7.57348148	7.594719635	9.272524248	-3.370953091	-3.160753744	-3.81598228	-3.312145713	-3.159298457	-1.741962119	-1.092875	1.02825	-0.365833333	9.140838085	-1.8762704
12/04/14	3.296669852	3.392156637	3.317121087	10.71105657	10.64072937	10.82540907	6.500956469	7.99534875	7.204526544	6.72182547	7.995940477	9.366217097	-4.188784743	-2.629999689	-3.599654681	-3.998738001	-2.629467753	-1.455551654	-1.33	-0.34625	-0.915583333	9.243902195	-1.580177777
13/04/14	2.688697473	3.201933104	2.140654226	10.58046406	10.67811103	10.75598615	8.749823996	9.229337528	9.418029314	8.776566931	9.230551004	10.0397115	-1.831731858	-1.443592002	-1.333262104	-1.808229976	-1.442490469	-0.707941542	-1.374625	-0.324	0.117833333	9.269596293	-1.473852706
14/04/14	2.988455865	3.346653195	3.222668623	10.81694678	10.78589053	11.00878715	9.647658978	9.827884444	10.00903586	9.656047306	9.828264892	10.32211237	-1.176479353	-0.956879306	-0.997859875	-1.169588165	-0.956533186	-0.686296352	-0.0215	1.35	1.2	9.00834714	-2.004188756
15/04/14	2.982773672	3.696351469	3.398081421	10.876846	10.81354892	11.04568734	9.626993906	8.722617073	9.358173208	9.642246766	8.725253967	10.04856631	-1.213922054	-2.098426442	-1.689459467	-1.201583498	-2.096024381	-1.001341686	1.486375	2.0335	1.587916667	9.352657453	-1.69954369
16/04/14	3.532006322	3.670142509	3.528172607	10.86215507	10.76110519	10.99145309	8.027792245	7.985553279	7.653609546	8.112769229	7.992153272	9.685526849	-2.798448868	-2.752590521	-3.334978571	-2.727458898	-2.746883389	-1.31038762	1.683625	1.5575	1.815416667	9.545018083	-1.452006308
17/04/14	3.469284287	3.6558396	3.467219177	10.78583104	10.74246518	10.95618824	8.611680988	9.052608788	8.946831645	8.666926558	9.054370831	10.02115858	-2.173829645	-1.679665391	-2.003073388	-2.127805473	-1.67809182	-0.9353822	0.467375	2.2555	0.901	9.60332599	-1.356673952
18/04/14	3.142372679	3.586639066	3.38594273	10.68210691	10.69131403	10.81756083	9.1079359	8.537011015	8.990013475	9.125429129	8.539136174	9.615173141	-1.565233073	-2.154244138	-1.827088328	-1.550059508	-2.15231497	-1.199297234	1.4975	0.84375	1.725166667	8.849076761	-1.962372466
19/04/14	3.290126146	3.278747222	3.259537807	10.64200537	10.64945842	10.78142546	8.374857151	9.362860366	8.909965868	8.430201542	9.364187541	9.833606094	-2.263250518	-1.280643706	-1.861616137	-2.215587494	-1.279437543	-0.940502183	0.31575	1.8	1.504583333	9.327650296	-1.448125201
20/04/14	2.513251123	3.193250277	2.637031469	10.56406957	10.65833525	10.75928136	9.189687053	8.990673271	9.15472926	9.215194882	8.993360287	9.910720167	-1.362390115	-1.663207147	-1.597533409	-1.340930297	-1.660828733	-0.838804301	1.6405	1.8065	1.2205	9.276699812	-1.47040711
21/04/14	2.808498672	3.51927667	3.047058901	10.57145794	10.7125104	10.77910038	8.656819255	8.542932573	8.57366284	8.69742872	8.545373374	9.578096084	-1.898978443	-2.166704711	-2.202569193	-1.864967352	-2.164459847	-1.191915173	0.5205	2.826	1.830333333	9.121991965	-1.644441781
22/04/14	3.337103206	3.740285242	3.703213726	10.83399426	10.74816412	11.02194059	8.299075116	7.410341048	7.386056161	8.362675111	7.422300477	9.429850932	-2.472551845	-3.330599739	-3.637630097	-2.424031276	-3.319772195	-1.603100742	2.43375	2.495	2.057416667	9.291121807	-1.743216049
23/04/14	3.515269838	3.675920853	3.641591286	10.84879325	10.75582626	10.99782684	7.109497446	8.108402058	7.158590518	7.341412155	8.116915978	9.459183378	-3.711226868	-2.637631397	-3.819989775	-3.517378008	-2.629992975	-1.54357158	1.162875	2.344	2.044916667	9.353601258	-1.651882249
24/04/14	3.529150746	3.612673128	3.661700942	10.86647101	10.81900799	11.04336574	7.790567301	8.24375256	7.413779394	7.9241576	8.250112447	9.443926674	-3.036447003	-2.565526266	-3.616931089	-2.927640265	-2.559794486	-1.608177245	1.331875	2.5195	1.705916667	9.303150611	-1.752227481
25/04/14	3.384983308	3.607194774	3.527487341	10.85052085	10.72570933	10.97864781	8.350863776	8.772864338	8.420537457	8.434983314	8.777073026	9.721616744	-2.479349268	-1.945145551	-2.541479829	-2.408800911	-1.941424286	-1.26142975	0.87625	2.83175	2.004333333	9.403835796	-1.587192269
26/04/14	3.342508385	3.603321566	3.499936021	10.69024176	10.66953081	10.85577425	8.481143645	8.283009547	7.787364391	8.527084857	8.285053357	9.116633265	-2.182286528	-2.376596991	-3.063499419	-2.144347646	-2.374762875	-1.740302945	1.705625	2.386	2.213916667	8.809196414	-2.04993452
27/04/14	3.052289812	3.540959324	3.218108864	10.58507126	10.64921532	10.76108752	8.318794995	8.635586263	8.515032358	8.36611242	8.638303131	9.279071304	-2.262910051	-2.005935861	-2.243103591	-2.22052903	-2.003559467	-1.473930883	-1.243875	0.659	-1.275916667	8.652121223	-2.09642628
28/04/14	3.447603754	3.745200712	3.849775192	10.69086194	10.76239279	10.92895999	8.137398754	7.837167546	7.597620413	8.192593126	7.843604	8.998965166	-2.497763286	-2.918940368	-3.329763181	-2.455340926	-2.913120706	-1.930041242	0.44175	3	0.790083333	8.716249972	-2.213287225
29/04/14	3.49654544	3.718741608	3.798798315	10.84833173	10.74733662	10.99954101	7.734007511	7.549378875	7.089827499	7.845956464	7.561232145	9.154585825	-3.058788614	-3.190866723	-3.904534997	-2.96990836	-3.180165823	-1.848512753	1.37325	2.21125	1.03	9.018939119	-1.985434985
30/04/14	3.463741728	3.514600469	3.68413907	10.84301862	10.72217097	10.98339544	7.208762704	7.391614044	6.862208163	7.446820996	7.412087114	9.293805792	-3.580313705	-3.316867787	-4.104256969	-3.38690552	-3.298944438	-1.695763704	0.559875	0.16125	0.368166667	9.201804209	-1.790020236
01/05/14	3.1390206	3.341889601	3.042218198	10.61215123	10.66961797	10.74299623	7.481481756	8.379941172	7.495074242	7.64679438	8.386214823	9.258243317	-3.12755788	-2.28481611	-3.248377024	-2.978084549	-2.278979465	-1.477767659	-1.48975	-0.15725	-0.71525	9.070104267	-1.66437345
02/05/14	3.129333976	3.492940601	3.475479942	10.76696805	10.7283919	10.94467669	8.561993502	8.570878498	8.724161696	8.612762088	8.57909582	9.608661858	-2.18446258	-2.158540746	-2.214340934	-2.142648647	-2.151031117	-1.338134201	-1.06325	-0.93175	-1.049333333	9.076066799	-1.876603896
03/05/14	3.272653531	3.493548643	3.329940043	10.67947832	10.65918104	10.8259873	8.223669423	8.424188253	8.291443539	8.316117928	8.436071527	9.602607603	-2.442957809	-2.232587457	-2.527104354	-2.362993634	-2.221718054	-1.223795772	-1.71175	1.0315	-0.438583333	9.288573135	-1.540744072
04/05/14	2.815708076	3.562465529	2.549965869	10.56907403	10.70325009	10.79555902	8.332041233	7.75163767	8.370051888	8.451584765	7.777392986	9.866400026	-2.232352086	-2.954264274	-2.424138122	-2.12835522	-2.930357875	-0.926170778	1.36925	0.582	1.362583333	9.61286622	-1.179237814
05/05/14	3.470762312	3.670078825	3.634357268	10.83182296	10.77645316	11.0233407	7.335051185	8.033673835	6.964967418	7.611890309	8.05861524	9.608848083	-3.45143678	-2.718177306	-4.053981302	-3.231451745	-2.696047397	-1.422620471	-1.31775	0.4765	-0.246083333	9.535110175	-1.497322943
06/05/14	3.349991803	3.570518126	3.522135927	10.862536	10.77130732	11.01944438	8.760138978	8.708465818	8.954400585	8.838324335	8.713608299	9.83255718	-2.092170643	-2.060619033	-2.059686718	-2.028051644	-2.055944612	-1.195610949	0.337625	1.63825	1.704416667	9.295476165	-1.742825494
07/05/14	3.397482155	3.548107627	3.615479565	10.86008014	10.7764375	11.00530996	8.932127161	8.625980778	9.128732009	8.962163908	8.636194818	9.776353794	-1.917008824	-2.141671	-1.879833491	-1.892373432	-2.132467093	-1.231446436	-0.80725	0.6135	-0.2435	9.035509391	-1.971451472
08/05/14	3.377800804	3.655064106	3.409385986	10.82487279	10.77247701	10.98461029	8.985643114	8.862268317	9.357776129	9.040254132	8.8672335	9.944323387	-1.835798855	-1.898290567	-1.628143914	-1.789410473	-1.893861564	-1.045100271	-1.455875	-1.7125	-1.785916667	9.131841749	-1.861991077
09/05/14	3.200660936	3.433341835	3.409799169	10.84412206	10.74948993	11.01654364	9.268340612	9.221947004	9.540989197	9.286545572	9.228696979	9.990212576	-1.574931868	-1.521307872	-1.472892489	-1.559704779	-1.515259439	-1.025930469	-1.794125	-0.34925	-1.741333333	8.973760181	-2.046382987
10/05/14	2.873282114	3.241713059	3.162481825	10.70508267	10.68215281	10.85604432	9.347600819	9.345397569	9.131521346	9.393096001	9.348207368	9.818792037	-1.342226391	-1.328945919	-1.722100413	-1.303557678	-1.326364279	-1.042328836	-1.2485	0.14925	-1.42325	9.11973363	-1.749032956
12/05/14	2.986628459	3.661893589	3.457918972	10.81824211	10.77111836	11.00726288	9.501754067	8.814210802	9.514071529	9.533478387	8.824558583	10.05581096	-1.297234054	-1.957128014	-1.499369642	-1.271797964	-1.947687669	-0.958412019	-0.494	2.02175	1.46675	9.184169722	-1.83114163
13/05/14	3.468115881	3.66035137	3.816282733	10.86150547	10.76209091	11.03792403	8.426851822	8.703094998	8.635923334	8.511482416	8.71613339	9.597197306	-2.401427074	-2.054117126	-2.390114644	-2.332760701	-2.042516411	-1.441650931	-0.136375	2.16275	-0.16025	9.115274279	-1.931588937
14/05/14	3.346477169	3.618524048	3.507582372	10.86608919	10.74983317	11.01826022	8.995465974	8.868052859	9.240384332	9.065595919	8.881700358	10.03622612	-1.856961423	-1.882207185	-1.772734039	-1.799441939	-1.869814972	-0.986536364	1.1055	2.62775	1.856083333	9.436202624	-1.594559147
15/05/14	3.484925597	3.571643144	3.731938944	10.82671914	10.74455893	10.98376896	8.544545921	8.769571609	8.645035243	8.648466818	8.785052331	9.755125344	-2.25300881	-1.972905862	-2.32514965	-2.167460806	-1.958689525	-1.231070205	1.145625	2.1055	1.049583333	9.355350115	-1.638809464
16/05/14	3.367123401	3.575710756	3.510749102	10.85293739	10.74140044	10.98949152	8.5799351	8.651838151	8.747023801	8.690758923	8.668598392	9.936460383	-2.242134571	-2.089842548	-2.229669863	-2.151539912	-2.074566291	-1.057812694	-0.499125	0.0695	0.58	9.573490358	-1.428573627
17/05/14	3.311637305	3.4351156	3.3832314	10.6828411	10.59895703	10.79511667	8.24016879	8.315760372	8.273582655	8.349865513	8.333606535	9.463368886	-2.429424645	-2.279056527	-2.509876072	-2.334083905	-2.26301176	-1.333818583	-1.244625	-0.02525	-1.019083333	9.100551826	-1.70269998
18/05/14	3.054178053	3.49726485	3.194480668	10.50949267	10.63748273	10.73926755	8.200149247	7.374884468	7.515730299	8.315112349	7.43192226	9.358455014	-2.290695936	-3.253911015	-3.224848319	-2.193664467	-3.202267988	-1.379102443	-1.519125	-1.5685	-1.5125	9.186022064	-1.550967854
19/05/14	3.468076911	3.750562339	3.806736561	10.80057253	10.73639668	11.00463274	7.457563847	8.253264103	7.273063102	7.776145638	8.284378651	9.673647305	-3.290953184	-2.465841407	-3.716387051	-3.041918351	-2.438065466	-1.34091671	-1.613625	0.2745	-0.585	9.578605621	-1.438497291
20/05/14	3.549796968	3.790137817	3.748012768	10.82550187	10.75368656	11.00530858	7.922020819	8.20878991	7.315032078	8.169273735	8.240149662	9.785075804	-2.851954898	-2.526777471	-3.68175833	-2.653883513	-2.498688284	-1.231249508	-1.684375	1.21825	-0.301	9.696702233	-1.321447437
21/05/14	3.54237137	3.59408789	3.736657201	10.8442294	10.73985807	11.01425346	8.25217175	8.91184471	8.190545502	8.440298783	8.926444124	9.877638407	-2.555784574	-1.806535038	-2.807526381	-2.403648598	-1.793765773	-1.144668743	-0.901125	1.37725	-0.686416667	9.673001643	-1.354891635
22/05/14	3.193096372	3.729781445	3.604546306	10.79969802	10.73319591	10.96656909	9.079876698	8.440052394	8.418629893	9.1707767	8.462117225	9.938209339	-1.682470946	-2.278477716	-2.553899724	-1.609117407	-2.258629483	-1.040735995	-0.33775	1.711	1.612666667	9.691280284	-1.289469421
23/05/14	3.448080968	3.705552188	3.81074673	10.82176631	10.68940761	10.98028018	8.57346057	8.037364655	8.223788554	8.676877106	8.076126035	9.532765419	-2.203743651	-2.652384391	-2.746289426	-2.12169277	-2.616971789	-1.451284927	-1.62325	-0.1955	-0.908583333	9.217922803	-1.771347822
24/05/14	3.369147563	3.471345142	3.353202734	10.67593678	10.6314467	10.84173219	7.803822385	7.394466985	7.685996618	8.057360265	7.482984962	9.741363447	-2.863504495	-3.224955052	-3.157696233	-2.646343704	-3.144434671	-1.110023451	-1.428625	-0.1805	-0.754333333	9.604345003	-1.248176761
25/05/14	2.945162402	3.520164901	3.04575184	10.59588758	10.62752154	10.77158019	7.603648685	8.153284288	7.213214031	7.947925094	8.19705955	9.767594325	-2.979619696	-2.457978627	-3.554992872	-2.67729258	-2.4187889	-1.006712434	-0.57975	-0.251	-0.6445	9.686665799	-1.088156842
26/05/14	3.34162429	3.655645783	3.705408756	10.75744533	10.69426608	10.94110024	8.25963287	8.900645451	8.644031548	8.436750873	8.914959742	9.765064597	-2.472405815	-1.788285178	-2.281996671	-2.330449393	-1.775227032	-1.179609432	0.16175	1.0475	1.555416667	9.370624135	-1.583192395
27/05/14	3.419160082	3.504956616	3.771476589	10.80754881	10.71751297	10.97304286	8.925317594	9.377754065	9.092818896	8.985992971	9.38320075	9.667753721	-1.846145395	-1.333016683	-1.868930694	-1.797564342	-1.328099315	-1.305072403	-0.381	1.83425	0.54475	8.840522894	-2.146741446
28/05/14	3.312138455	3.679460232	3.747561013	10.79993266	10.67803613	10.96350338	9.249681991	9.019947731	9.025331307	9.275721721	9.030111274	9.590035262	-1.514647201	-1.646596152	-1.936010876	-1.493778154	-1.63768013	-1.375462716	0.28975	1.22275	0.168833333	8.749481601	-2.221518765
29/05/14	3.268760628	3.520460802	3.381136388	10.55885498	10.61125853	10.75196864	8.71973171	8.071888419	8.26238653	8.794205228	8.109452747	9.423716578	-1.825390756	-2.537300047	-2.49335802	-1.761232291	-2.502895057	-1.329188569	0.03125	1.69875	-0.123583333	9.048194412	-1.703419342
30/05/14	3.416291228	3.724668806	3.66512026	10.68211838	10.63763871	10.83059128	7.974706177	8.170774755	7.970079262	8.202083737	8.222775485	9.705995757	-2.681635529	-2.461327192	-2.848061252	-2.494912408	-2.413033836	-1.128518803	-0.035	0.23725	0.553	9.512121398	-1.325931377
31/05/14	3.112737229	3.386337519	3.060583246	10.60916836	10.55419685	10.73162626	8.389787853	8.374434212	8.5427339	8.575216079	8.421046212	9.965322265	-2.211129095	-2.179058193	-2.182947381	-2.051745613	-2.135980039	-0.769099401	-1.142375	-0.5805	0.098083333	9.689451258	-1.047763102
01/06/14	2.810681997	3.520016917	2.915245023	10.4915346	10.60795788	10.68954241	7.997531982	7.302017873	7.447738168	8.221419638	7.421250087	9.61201776	-2.476312212	-3.29905631	-3.240022635	-2.280518809	-3.191301029	-1.073213396	-0.944625	-1.70825	-0.14075	9.490039226	-1.194864228
02/06/14	3.447683306	3.705060335	3.677987013	10.7586526	10.75193832	10.98450428	7.020180655	7.2798773	6.925250098	7.583951157	7.411245061	9.591312147	-3.682797115	-3.464085342	-4.049340974	-3.234551278	-3.343625064	-1.404346852	-1.548875	0.78725	0.072166667	9.519251566	-1.477999604
03/06/14	3.518091133	3.779633817	3.869672065	10.84242979	10.79370635	11.01785015	6.809351757	7.089926825	6.062932132	7.455400779	7.243397707	9.529559386	-3.97514418	-3.682454119	-4.94718023	-3.443117703	-3.543101245	-1.498376193	-1.49275	0.77275	-0.175416667	9.497839428	-1.530675883
04/06/14	3.495484311	3.587054348	3.774617451	10.87060685	10.75634848	11.01167882	7.619326686	8.358830905	7.927228156	7.971996294	8.384900175	9.581941456	-3.233055057	-2.38691517	-3.065454707	-2.935217436	-2.363266761	-1.44142029	-0.7465	0.2915	0.466583333	9.369803558	-1.660947765
05/06/14	3.333632062	3.570588477	3.528392772	10.80907875	10.72371882	10.96995967	8.826046072	8.620632062	9.062915192	8.906356816	8.658620485	9.882939675	-1.976696019	-2.100273898	-1.908515612	-1.909624653	-2.065410156	-1.091308782	-1.1925	-0.94	-0.280416667	9.302369341	-1.674102368
06/06/14	3.350561766	3.530030254	3.465683818	10.81782137	10.71118477	10.9711938	8.462726974	7.341039813	7.614944449	8.647600208	7.488924262	9.83127551	-2.315363597	-3.343320761	-3.378696138	-2.165538734	-3.211748128	-1.152299529	-1.569875	-1.494	-0.3395	9.715855319	-1.266495177
07/06/14	3.256460585	3.512664216	3.231956564	10.63885874	10.59177921	10.77961753	7.779999553	7.792417047	6.959058948	8.105623174	7.8811312	9.765233741	-2.841555898	-2.777981255	-3.812797587	-2.557386644	-2.698322345	-1.023866524	-1.8	-0.47175	-0.312916667	9.702894687	-1.087324994
08/06/14	2.954780062	3.518387649	2.969088801	10.49540456	10.57193853	10.67502608	7.963871429	7.687081303	7.156122034	8.225698694	7.779185665	9.704137022	-2.512364915	-2.863121428	-3.51445006	-2.282907731	-2.781977569	-0.969664458	-1.52525	-0.09125	-0.550666667	9.622670087	-1.051405976
09/06/14	3.184698373	3.442179363	3.236093414	10.51821025	10.6317545	10.73658144	7.789679696	8.670111684	7.608517971	8.09830122	8.711392881	9.791747937	-2.703950704	-1.94911027	-3.121850221	-2.439675529	-1.911399032	-0.941694442	-1.42975	0.66275	0.898833333	9.672201724	-1.06163171
10/06/14	3.114348296	3.631316547	3.669866515	10.76067032	10.73213762	10.98282074	8.728201002	8.098871541	7.873985673	8.863718034	8.168627068	9.800732251	-1.978130358	-2.627830321	-3.103025012	-1.874420764	-2.56440788	-1.190498476	-0.438625	1.554	1.44475	9.643351633	-1.350323072
11/06/14	3.417808647	3.626405467	3.811981651	10.81213918	10.73921336	10.97622632	8.157530933	8.329788337	8.138083216	8.351590394	8.383189402	9.673836781	-2.623805663	-2.4054085	-2.826335636	-2.465771947	-2.356460527	-1.308449195	-1.183125	0.8665	-0.041166667	9.431391402	-1.555852955
12/06/14	3.408048857	3.669250562	3.75044481	10.81664087	10.7402317	10.99139553	7.924037941	7.984632224	7.792300409	8.159629102	8.072404185	9.696428788	-2.847641572	-2.749271415	-3.182416729	-2.657196149	-2.669798914	-1.300233153	-1.00925	1.0555	1.104416667	9.535141552	-1.465411235
13/06/14	3.355415189	3.452286489	3.456106354	10.81829719	10.69330195	10.95646449	8.199342934	8.70332249	8.892299087	8.406362184	8.74740133	9.982102087	-2.604590448	-1.994557209	-2.045418629	-2.43148152	-1.954133018	-0.975368077	-0.552125	0.36925	0.684083333	9.572203061	-1.39542591
14/06/14	3.046663002	3.380229075	3.203288302	10.64100443	10.58205395	10.79330939	8.452656537	8.053624017	8.202079397	8.606172464	8.14550939	9.742569645	-2.17091821	-2.527171043	-2.585066737	-2.040745333	-2.443491102	-1.053539162	-1.41125	-1.60925	-0.871583333	9.501419916	-1.29714712
15/06/14	2.921614686	3.383203118	2.694852381	10.49749787	10.65400701	10.7078835	7.556151533	8.056123932	7.706827691	7.92443328	8.153328894	9.735319067	-2.921296859	-2.595775941	-2.997855184	-2.601653016	-2.505190159	-0.969090521	-1.762875	-1.7725	-0.515166667	9.594292448	-1.110075756
16/06/14	3.302159429	3.534780856	3.562039907	10.76967113	10.73558656	10.96778297	7.81136849	8.128154429	8.341142333	8.116071761	8.204788689	9.806511419	-2.928168866	-2.608474539	-2.616445709	-2.683672608	-2.538665213	-1.167295193	-1.626	0.36175	0.34275	9.543856577	-1.434873555
17/06/14	3.435598808	3.648448008	3.782730236	10.81476323	10.72208276	10.9744731	7.641568642	7.998564704	7.708550607	7.926355502	8.093925045	9.554932175	-3.131398354	-2.721608386	-3.244418528	-2.898281521	-2.634247594	-1.422076361	-1.704	0.12575	-0.55225	9.383185923	-1.598392034
18/06/14	3.419364686	3.568969157	3.630146272	10.80947539	10.72732851	10.9756318	7.712044045	8.295509199	7.941332923	8.045968016	8.370823742	9.759814959	-3.055180157	-2.423965239	-3.019258719	-2.782029766	-2.355585012	-1.221954004	-1.434	1.12825	0.821416667	9.58275328	-1.403170192
19/06/14	3.27761632	3.401780545	3.154550614	10.65535165	10.64937542	10.80158376	8.473656578	9.314435262	9.213424029	8.603442101	9.330454134	9.867929543	-2.185030972	-1.331965198	-1.58046431	-2.067849249	-1.317236686	-0.93225856	0.5445	1.4785	1.83875	9.134587291	-1.672462334
20/06/14	3.097724623	3.542696944	3.449590642	10.72197801	10.70227209	10.89842925	9.346975256	9.034250657	9.37491164	9.396181146	9.067986893	10.04360563	-1.34778435	-1.670213771	-1.520922961	-1.308002693	-1.638397473	-0.855827032	0.28125	-0.18225	1.330666667	9.325392274	-1.577835104
21/06/14	3.041840273	3.391231217	3.12177738	10.66658631	10.58343551	10.80227601	8.826612966	8.853231763	9.148661314	8.935114893	8.894004506	9.992763121	-1.829746071	-1.731216062	-1.645176898	-1.737135751	-1.693506707	-0.809446901	-1.69	-0.41125	-0.339416667	9.430743572	-1.377827259
22/06/14	2.903754037	3.467921014	2.605217352	10.55222558	10.61549942	10.74581774	8.676553989	8.733330657	9.048985569	8.808326925	8.784887839	10.03928247	-1.866165025	-1.884938294	-1.692425955	-1.751811881	-1.837235921	-0.707461203	-1.239	-0.19375	1.052416667	9.574916701	-1.174991716
23/06/14	3.252504006	3.693182682	3.648795035	10.71188679	10.70496209	10.9193883	8.460687917	8.079893704	8.467666931	8.627964368	8.159818717	9.854027358	-2.217104664	-2.625228918	-2.450413691	-2.083428296	-2.5517089	-1.072791379	-0.95075	1.0575	1.733416667	9.566367306	-1.363380928
24/06/14	3.459151775	3.664586762	3.810064105	10.78567585	10.7212389	10.95331655	7.86750341	7.668705957	7.652373551	8.101000056	7.802402981	9.568093193	-2.877827894	-3.051823187	-3.28984028	-2.687396207	-2.928470518	-1.389623183	-1.1685	0.33575	-0.134666667	9.408820944	-1.551596557
25/06/14	3.441859363	3.661508257	3.736974933	10.77004167	10.73589111	10.93470539	7.346040048	7.998693195	7.726455967	7.721469117	8.103364582	9.626719318	-3.406681316	-2.732675512	-3.196193014	-3.084621554	-2.635461195	-1.312149025	-1.5685	1.16625	-0.213333333	9.464754076	-1.476993338
26/06/14	3.467687123	3.730381218	3.788272198	10.80626996	10.7824917	10.99971923	7.593602127	7.030771266	6.607383026	7.947892847	7.28893794	9.640464325	-3.173237096	-3.727417592	-4.396574477	-2.880379079	-3.495485139	-1.368084004	-0.52225	0.487	1.875166667	9.591098654	-1.417682553
27/06/14	3.456986803	3.659708077	3.693763342	10.83457083	10.74775045	11.00217067	7.380635236	7.428594598	7.135372807	7.788470645	7.578469589	9.584121697	-3.425907503	-3.295841853	-3.863298549	-3.087942382	-3.162100777	-1.430193465	-0.82175	1.01375	0.574166667	9.493757487	-1.5220499
28/06/14	3.37296936	3.546018966	3.459099346	10.65214039	10.64933391	10.82431133	8.073444271	7.397903083	7.751569579	8.262987319	7.476359832	9.441244135	-2.560926421	-3.24767371	-3.074067661	-2.40038359	-3.174728835	-1.391190905	-1.54125	-0.77225	-1.030416667	9.237192683	-1.59678755
29/06/14	3.168739755	3.506307866	3.368875042	10.5324928	10.65328086	10.7467505	7.801045516	8.054329611	8.005714299	7.930132688	8.106218182	9.142486138	-2.7304856	-2.59138461	-2.740465897	-2.61446666	-2.543722607	-1.603678428	-1.8	-1.16125	-1.772	8.755568285	-1.990588896
30/06/14	3.361112962	3.57955275	3.644012833	10.75971507	10.69731117	10.96803448	7.904468185	8.10736985	8.190035671	8.105479225	8.198139124	9.61260765	-2.816815376	-2.585277205	-2.765015288	-2.658533725	-2.503506383	-1.358658921	-0.841625	0.38725	1.981083333	9.336731437	-1.639742114
01/07/14	3.366347104	3.621002032	3.60631273	10.75707275	10.69997508	10.94026581	8.061806611	7.781997222	7.820671323	8.295368926	7.909343503	9.760598658	-2.649140606	-2.915916697	-3.111190221	-2.461642454	-2.79878098	-1.187732078	-1.716375	-0.8365	-0.63125	9.605447353	-1.345674262
02/07/14	3.36992169	3.606787774	3.632926196	10.79555475	10.7120483	10.96189398	7.976119678	7.9952173	8.189171416	8.199527743	8.102606861	9.761133978	-2.798403598	-2.717350573	-2.762214597	-2.614518188	-2.618882115	-1.204630315	-1.471625	-0.0175	0.434166667	9.528397964	-1.441168569
03/07/14	3.361763312	3.629593779	3.541973303	10.76771101	10.72347111	10.9394085	8.089206746	7.316948429	8.058822437	8.305285963	7.491225698	9.885799538	-2.675899531	-3.395903043	-2.884486306	-2.492965912	-3.235956414	-1.061877878	-0.98925	-1.20625	0.96025	9.710375083	-1.23814222
04/07/14	3.334300526	3.471811161	3.536868844	10.80586443	10.7270378	10.96527448	8.096830031	8.434062095	7.82413534	8.31417406	8.477975898	9.8057952	-2.698752313	-2.26810439	-3.137137029	-2.518036088	-2.228783893	-1.170589845	-1.53175	-0.9795	-0.0485	9.657480497	-1.321342048
05/07/14	3.236077032	3.411147713	3.373112215	10.65542532	10.59313487	10.79689853	8.553865709	8.200680138	8.36321533	8.653121381	8.246952136	9.594406536	-2.080496011	-2.385256342	-2.428124926	-1.996315537	-2.342709704	-1.20703583	-1.8	-1.3985	-1.8	9.24917359	-1.556463964
06/07/14	3.11828171	3.481240089	2.952737782	10.53881691	10.59347349	10.71854074	8.140872601	8.071267742	8.107695965	8.309449052	8.138311347	9.705341649	-2.382807294	-2.505318531	-2.609779194	-2.2368296	-2.444632094	-1.015138949	-1.785875	-1.51375	-0.666916667	9.479228184	-1.242016387
07/07/14	3.312684879	3.560477739	3.622717394	10.74195187	10.70611114	10.95944022	8.288223325	7.991083018	7.643926827	8.414454375	8.059648032	9.483050548	-2.386692236	-2.70808124	-3.307144594	-2.292146854	-2.64562661	-1.482573768	-1.681	-1.3365	-1.300166667	9.309938467	-1.658460293
08/07/14	3.351788276	3.364360492	3.672877097	10.79239681	10.71608859	10.97060344	8.36783928	8.996332773	8.860269407	8.441911839	9.005148471	9.391049032	-2.410558552	-1.71220226	-2.101354026	-2.35025321	-1.704287011	-1.57907549	-1.8	-1.70775	-1.729333333	8.503962045	-2.478429101
09/07/14	3.222020874	3.423692459	3.621804385	10.79387056	10.73721156	10.99045311	9.047558173	8.728250396	8.936094188	9.071564968	8.744254458	9.39169688	-1.711352275	-2.00509194	-2.054597566	-1.692387362	-1.990536034	-1.60142067	-1.8	-1.8	-1.8	8.386395392	-2.610939392
